id	bacterial_strain	organism_type	experiment	replicate	sampling_date	day_in_experiment	unreliable_pop_size	notes	OD600	pred_cells_ml	pred_corrected								
Ec3	Escherichia_coli_ATCC_11303	bacteria	bacteria-ciliate	3	11/01/2016	56	no	NA	0.149	NA	NA								
Ec3	Escherichia_coli_ATCC_11303	bacteria	bacteria-ciliate	3	08/02/2016	84	no	NA	0.158	NA	NA								
Ec3	Escherichia_coli_ATCC_11303	bacteria	bacteria-ciliate	3	07/03/2016	112	no	NA	0.166	NA	NA								
Ec3	Escherichia_coli_ATCC_11303	bacteria	bacteria-ciliate	3	03/04/2016	139	no	NA	0.130	NA	NA								
Ec3	Escherichia_coli_ATCC_11303	bacteria	bacteria-ciliate	3	04/05/2016	170	no	NA	0.148	NA	NA								
Ec3	Escherichia_coli_ATCC_11303	bacteria	bacteria-ciliate	3	30/05/2016	196	no	NA	0.159	NA	NA								
Ec3	Escherichia_coli_ATCC_11303	bacteria	bacteria-ciliate	3	27/06/2016	224	no	NA	0.183	NA	NA								
Ec3	Escherichia_coli_ATCC_11303	bacteria	bacteria-ciliate	3	25/07/2016	252	no	NA	0.188	NA	NA								
Ec3	Escherichia_coli_ATCC_11303	bacteria	bacteria-ciliate	3	22/08/2016	280	no	NA	0.188	NA	NA								
Ec3	Escherichia_coli_ATCC_11303	bacteria	bacteria-ciliate	3	19/09/2016	308	no	NA	0.212	NA	NA								
Ec3	Escherichia_coli_ATCC_11303	bacteria	bacteria-ciliate	3	17/10/2016	336	no	NA	0.204	NA	NA								
Ec3	Escherichia_coli_ATCC_11303	bacteria	bacteria-ciliate	3	14/11/2016	364	no	NA	0.207	NA	NA								
Ec3	Escherichia_coli_ATCC_11303	bacteria	bacteria-ciliate	3	12/12/2016	392	no	NA	0.218	NA	NA								
Ec3	Escherichia_coli_ATCC_11303	bacteria	bacteria-ciliate	3	09/01/2017	420	no	NA	0.204	NA	NA								
Ec3	Escherichia_coli_ATCC_11303	bacteria	bacteria-ciliate	3	06/02/2017	448	no	NA	0.157	NA	NA								
Ec3	Escherichia_coli_ATCC_11303	bacteria	bacteria-ciliate	3	21/08/2017	504	no	6_months_lost_to_contamination	0.157	NA	NA								
Ec3	Escherichia_coli_ATCC_11303	bacteria	bacteria-ciliate	3	18/09/2017	532	no	NA	0.217	NA	NA								
Ec3	Escherichia_coli_ATCC_11303	bacteria	bacteria-ciliate	3	17/10/2017	561	no	NA	0.257	NA	NA								
Ec3	Escherichia_coli_ATCC_11303	bacteria	bacteria-ciliate	3	14/11/2017	589	no	NA	0.235	NA	NA								
Ec3	Escherichia_coli_ATCC_11303	bacteria	bacteria-ciliate	3	12/12/2017	617	no	NA	0.315	NA	NA								
Ec3	Escherichia_coli_ATCC_11303	bacteria	bacteria-ciliate	3	09/01/2018	645	no	NA	0.314	NA	NA								
Ec3	Escherichia_coli_ATCC_11303	bacteria	bacteria-ciliate	3	06/02/2018	673	no	NA	0.270	NA	NA								
Ec3	Escherichia_coli_ATCC_11303	bacteria	bacteria-ciliate	3	06/03/2018	701	no	NA	0.396	NA	NA								
Ec3	Escherichia_coli_ATCC_11303	bacteria	bacteria-ciliate	3	03/04/2018	729	no	NA	0.371	NA	NA								
Ec3	Escherichia_coli_ATCC_11303	bacteria	bacteria-ciliate	3	01/05/2018	757	no	NA	0.456	NA	NA								
Ec3	Escherichia_coli_ATCC_11303	bacteria	bacteria-ciliate	3	29/05/2018	785	no	NA	0.370	NA	NA								
Ec3	Escherichia_coli_ATCC_11303	bacteria	bacteria-ciliate	3	26/06/2018	813	no	NA	0.516	NA	NA								
Ec3	Escherichia_coli_ATCC_11303	bacteria	bacteria-ciliate	3	24/07/2018	841	no	NA	0.357	NA	NA								
Ec3	Escherichia_coli_ATCC_11303	bacteria	bacteria-ciliate	3	21/08/2018	869	yes	NA	0.573	NA	NA								
Ec3	Escherichia_coli_ATCC_11303	bacteria	bacteria-ciliate	3	18/09/2018	897	yes	NA	0.670	NA	NA								
Ec3	Escherichia_coli_ATCC_11303	bacteria	bacteria-ciliate	3	16/10/2018	925	yes	NA	0.294	NA	NA								
Ec3	Escherichia_coli_ATCC_11303	bacteria	bacteria-ciliate	3	13/11/2018	953	yes	NA	0.213	NA	NA								
Ec3	Escherichia_coli_ATCC_11303	bacteria	bacteria-ciliate	3	11/12/2018	981	yes	NA	0.168	NA	NA								
Ec3	Escherichia_coli_ATCC_11303	bacteria	bacteria-ciliate	3	08/01/2019	1009	yes	NA	0.194	NA	NA								
Ec3	Escherichia_coli_ATCC_11303	bacteria	bacteria-ciliate	3	14/01/2019	1015	yes	NA	0.197	NA	NA								
Ec3	Escherichia_coli_ATCC_11303	bacteria	bacteria-ciliate	3	21/01/2019	1022	no	NA	0.184	NA	NA								
Ec3	Escherichia_coli_ATCC_11303	bacteria	bacteria-ciliate	3	28/01/2019	1029	no	NA	0.173	NA	NA								
Ec3	Escherichia_coli_ATCC_11303	bacteria	bacteria-ciliate	3	04/02/2019	1036	no	NA	0.181	NA	NA								
Ec3	Escherichia_coli_ATCC_11303	bacteria	bacteria-ciliate	3	11/02/2019	1043	no	NA	0.195	NA	NA								
Ec3	Escherichia_coli_ATCC_11303	bacteria	bacteria-ciliate	3	18/02/2019	1050	no	NA	0.184	NA	NA								
Ec3	Escherichia_coli_ATCC_11303	bacteria	bacteria-ciliate	3	25/02/2019	1057	no	NA	0.155	NA	NA								
Ec3	Escherichia_coli_ATCC_11303	bacteria	bacteria-ciliate	3	04/03/2019	1064	no	NA	NA	NA	NA								
Ec3	Escherichia_coli_ATCC_11303	bacteria	bacteria-ciliate	3	11/03/2019	1071	no	NA	NA	NA	NA								
Ec3	Escherichia_coli_ATCC_11303	bacteria	bacteria-ciliate	3	18/03/2019	1078	no	NA	NA	NA	NA								
Ec3	Escherichia_coli_ATCC_11303	ciliate	bacteria-ciliate	3	16/11/2015	0	no	NA	NA	10000	5000								
Ec3	Escherichia_coli_ATCC_11303	ciliate	bacteria-ciliate	3	14/12/2015	28	no	NA	NA	117200	58600								
Ec3	Escherichia_coli_ATCC_11303	ciliate	bacteria-ciliate	3	11/01/2016	56	no	NA	NA	24800	12400								
Ec3	Escherichia_coli_ATCC_11303	ciliate	bacteria-ciliate	3	08/02/2016	84	no	NA	NA	44800	22400								
Ec3	Escherichia_coli_ATCC_11303	ciliate	bacteria-ciliate	3	07/03/2016	112	no	NA	NA	54000	27000								
Ec3	Escherichia_coli_ATCC_11303	ciliate	bacteria-ciliate	3	03/04/2016	139	no	NA	NA	50000	25000								
Ec3	Escherichia_coli_ATCC_11303	ciliate	bacteria-ciliate	3	04/05/2016	170	no	NA	NA	18800	9400								
Ec3	Escherichia_coli_ATCC_11303	ciliate	bacteria-ciliate	3	30/05/2016	196	no	NA	NA	19600	9800								
Ec3	Escherichia_coli_ATCC_11303	ciliate	bacteria-ciliate	3	21/08/2017	231	no	14_months_lost_to_2_contamination_events	NA	71200	35600								
Ec3	Escherichia_coli_ATCC_11303	ciliate	bacteria-ciliate	3	18/09/2017	259	no	NA	NA	49200	24600								
Ec3	Escherichia_coli_ATCC_11303	ciliate	bacteria-ciliate	3	17/10/2017	287	no	NA	NA	35600	17800								
Ec3	Escherichia_coli_ATCC_11303	ciliate	bacteria-ciliate	3	14/11/2017	315	no	NA	NA	131200	65600								
Ec3	Escherichia_coli_ATCC_11303	ciliate	bacteria-ciliate	3	12/12/2017	343	no	NA	NA	73600	36800								
Ec3	Escherichia_coli_ATCC_11303	ciliate	bacteria-ciliate	3	09/01/2018	371	no	NA	NA	105200	52600								
Ec3	Escherichia_coli_ATCC_11303	ciliate	bacteria-ciliate	3	06/02/2018	399	no	NA	NA	99600	49800								
Ec3	Escherichia_coli_ATCC_11303	ciliate	bacteria-ciliate	3	06/03/2018	427	no	NA	NA	57600	28800								
Ec3	Escherichia_coli_ATCC_11303	ciliate	bacteria-ciliate	3	03/04/2018	455	no	NA	NA	50800	25400								
Ec3	Escherichia_coli_ATCC_11303	ciliate	bacteria-ciliate	3	01/05/2018	483	no	NA	NA	73600	36800								
Ec3	Escherichia_coli_ATCC_11303	ciliate	bacteria-ciliate	3	29/05/2018	511	yes	NA	NA	70000	35000								
Ec3	Escherichia_coli_ATCC_11303	ciliate	bacteria-ciliate	3	26/06/2018	539	no	NA	NA	57200	28600								
Ec3	Escherichia_coli_ATCC_11303	ciliate	bacteria-ciliate	3	24/07/2018	567	no	NA	NA	65600	32800								
Ec3	Escherichia_coli_ATCC_11303	ciliate	bacteria-ciliate	3	21/08/2018	595	yes	NA	NA	7200	7200								
Ec3	Escherichia_coli_ATCC_11303	ciliate	bacteria-ciliate	3	18/09/2018	623	yes	NA	NA	23600	23600								
Ec3	Escherichia_coli_ATCC_11303	ciliate	bacteria-ciliate	3	16/10/2018	651	yes	NA	NA	214800	214800								
Ec3	Escherichia_coli_ATCC_11303	ciliate	bacteria-ciliate	3	13/11/2018	679	yes	NA	NA	40000	40000								
Ec3	Escherichia_coli_ATCC_11303	ciliate	bacteria-ciliate	3	11/12/2018	707	yes	NA	NA	32800	32800								
Ec3	Escherichia_coli_ATCC_11303	ciliate	bacteria-ciliate	3	08/01/2019	735	yes	NA	NA	50000	50000								
Ec3	Escherichia_coli_ATCC_11303	ciliate	bacteria-ciliate	3	14/01/2019	741	yes	NA	NA	44000	44000								
Ec3	Escherichia_coli_ATCC_11303	ciliate	bacteria-ciliate	3	21/01/2019	748	no	NA	NA	45200	45200								
Ec3	Escherichia_coli_ATCC_11303	ciliate	bacteria-ciliate	3	28/01/2019	755	no	NA	NA	33600	33600								
Ec3	Escherichia_coli_ATCC_11303	ciliate	bacteria-ciliate	3	04/02/2019	762	no	NA	NA	27200	27200								
Ec3	Escherichia_coli_ATCC_11303	ciliate	bacteria-ciliate	3	11/02/2019	769	no	NA	NA	31600	31600								
Ec3	Escherichia_coli_ATCC_11303	ciliate	bacteria-ciliate	3	18/02/2019	776	no	NA	NA	38400	38400								
Ec3	Escherichia_coli_ATCC_11303	ciliate	bacteria-ciliate	3	25/02/2019	783	no	NA	NA	59200	59200								
Ec3	Escherichia_coli_ATCC_11303	ciliate	bacteria-ciliate	3	04/03/2019	790	no	NA	NA	NA	NA								
Ec3	Escherichia_coli_ATCC_11303	ciliate	bacteria-ciliate	3	11/03/2019	797	no	NA	NA	NA	NA								
Ec3	Escherichia_coli_ATCC_11303	ciliate	bacteria-ciliate	3	18/03/2019	804	no	NA	NA	NA	NA								
Jl1	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	1	29/06/2015	0	no	NA	0.000	NA	NA								
Jl1	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	1	27/07/2015	28	no	NA	0.416	NA	NA								
Jl1	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	1	24/08/2015	56	no	NA	0.202	NA	NA								
Jl1	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	1	21/09/2015	84	no	NA	0.242	NA	NA								
Jl1	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	1	19/10/2015	112	no	NA	0.161	NA	NA								
Jl1	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	1	16/11/2015	140	no	NA	0.223	NA	NA								
Jl1	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	1	14/12/2015	168	no	NA	0.157	NA	NA								
Jl1	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	1	11/01/2016	196	no	NA	0.183	NA	NA								
Jl1	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	1	08/02/2016	224	no	NA	0.158	NA	NA								
Jl1	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	1	07/03/2016	252	no	NA	0.114	NA	NA								
Jl1	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	1	03/04/2016	279	no	NA	0.185	NA	NA								
Jl1	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	1	04/05/2016	310	no	NA	0.098	NA	NA								
Jl1	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	1	30/05/2016	336	no	NA	0.170	NA	NA								
Jl1	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	1	27/06/2016	364	no	NA	0.191	NA	NA								
Jl1	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	1	25/07/2016	392	no	NA	0.239	NA	NA								
Jl1	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	1	22/08/2016	420	no	NA	0.169	NA	NA								
Jl1	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	1	19/09/2016	448	no	NA	0.186	NA	NA								
Jl1	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	1	17/10/2016	476	no	NA	0.140	NA	NA								
Jl1	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	1	14/11/2016	504	no	NA	0.141	NA	NA								
Jl1	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	1	12/12/2016	532	no	NA	0.141	NA	NA								
Jl1	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	1	09/01/2017	560	no	NA	0.090	NA	NA								
Jl1	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	1	06/02/2017	588	no	NA	0.109	NA	NA								
Jl1	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	1	06/03/2017	616	no	NA	0.109	NA	NA								
Jl1	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	1	13/03/2017	623	no	NA	0.107	NA	NA								
Jl1	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	1	03/04/2017	644	no	NA	0.133	NA	NA								
Jl1	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	1	01/05/2017	672	yes	NA	0.074	NA	NA								
Jl1	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	1	29/05/2017	700	no	NA	0.157	NA	NA								
Jl1	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	1	26/06/2017	728	no	NA	0.159	NA	NA								
Jl1	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	1	24/07/2017	756	no	NA	0.130	NA	NA								
Jl1	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	1	21/08/2017	784	no	NA	0.150	NA	NA								
Jl1	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	1	18/09/2017	812	no	NA	0.165	NA	NA								
Jl1	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	1	17/10/2017	820	no	3_weeks_lost_to_contamination	0.237	NA	NA								
Jl1	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	1	14/11/2017	848	no	NA	0.259	NA	NA								
Jl1	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	1	12/12/2017	876	no	NA	0.200	NA	NA								
Jl1	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	1	09/01/2018	904	no	NA	0.176	NA	NA								
Jl1	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	1	06/02/2018	932	no	NA	0.315	NA	NA								
Jl1	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	1	06/03/2018	960	no	NA	0.282	NA	NA								
Jl1	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	1	03/04/2018	988	no	NA	0.305	NA	NA								
Jl1	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	1	01/05/2018	1016	no	NA	0.261	NA	NA								
Jl1	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	1	29/05/2018	1044	yes	NA	0.606	NA	NA								
Jl1	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	1	26/06/2018	1072	no	NA	0.323	NA	NA								
Jl1	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	1	24/07/2018	1100	no	NA	0.397	NA	NA								
Jl1	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	1	21/08/2018	1128	no	NA	0.248	NA	NA								
Jl1	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	1	18/09/2018	1156	no	NA	0.324	NA	NA								
Jl1	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	1	16/10/2018	1184	no	NA	0.267	NA	NA								
Jl1	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	1	13/11/2018	1212	no	NA	0.302	NA	NA								
Jl1	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	1	11/12/2018	1240	no	NA	0.272	NA	NA								
Jl1	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	1	08/01/2019	1268	yes	NA	0.357	NA	NA								
Jl1	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	1	14/01/2019	1274	yes	NA	0.382	NA	NA								
Jl1	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	1	21/01/2019	1281	no	NA	0.309	NA	NA								
Jl1	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	1	28/01/2019	1288	no	NA	0.320	NA	NA								
Jl1	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	1	04/02/2019	1295	no	NA	0.327	NA	NA								
Jl1	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	1	11/02/2019	1302	no	NA	0.267	NA	NA								
Jl1	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	1	18/02/2019	1309	no	NA	0.333	NA	NA								
Jl1	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	1	25/02/2019	1316	no	NA	0.347	NA	NA								
Jl1	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	1	04/03/2019	1323	no	NA	NA	NA	NA								
Jl1	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	1	11/03/2019	1330	no	NA	NA	NA	NA								
Jl1	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	1	18/03/2019	1337	no	NA	NA	NA	NA								
Jl1	Janthinobacterium_lividum_HAMBI_1919	ciliate	bacteria-ciliate	1	29/06/2015	0	no	NA	NA	10000	5000								
Jl1	Janthinobacterium_lividum_HAMBI_1919	ciliate	bacteria-ciliate	1	27/07/2015	28	no	NA	NA	11200	5600								
Jl1	Janthinobacterium_lividum_HAMBI_1919	ciliate	bacteria-ciliate	1	24/08/2015	56	no	NA	NA	12400	6200								
Jl1	Janthinobacterium_lividum_HAMBI_1919	ciliate	bacteria-ciliate	1	21/09/2015	84	no	NA	NA	23200	11600								
Jl1	Janthinobacterium_lividum_HAMBI_1919	ciliate	bacteria-ciliate	1	19/10/2015	112	no	NA	NA	4400	2200								
Jl1	Janthinobacterium_lividum_HAMBI_1919	ciliate	bacteria-ciliate	1	16/11/2015	140	no	NA	NA	28400	14200								
Jl1	Janthinobacterium_lividum_HAMBI_1919	ciliate	bacteria-ciliate	1	14/12/2015	168	no	NA	NA	10000	5000								
Jl1	Janthinobacterium_lividum_HAMBI_1919	ciliate	bacteria-ciliate	1	11/01/2016	196	no	NA	NA	23200	11600								
Jl1	Janthinobacterium_lividum_HAMBI_1919	ciliate	bacteria-ciliate	1	08/02/2016	224	no	NA	NA	61200	30600								
Jl1	Janthinobacterium_lividum_HAMBI_1919	ciliate	bacteria-ciliate	1	07/03/2016	252	no	NA	NA	30400	15200								
Jl1	Janthinobacterium_lividum_HAMBI_1919	ciliate	bacteria-ciliate	1	03/04/2016	279	no	NA	NA	30400	15200								
Jl1	Janthinobacterium_lividum_HAMBI_1919	ciliate	bacteria-ciliate	1	04/05/2016	310	no	NA	NA	20800	10400								
Jl1	Janthinobacterium_lividum_HAMBI_1919	ciliate	bacteria-ciliate	1	30/05/2016	336	no	NA	NA	21200	10600								
Jl1	Janthinobacterium_lividum_HAMBI_1919	ciliate	bacteria-ciliate	1	27/06/2016	364	no	NA	NA	27500	13750								
Jl1	Janthinobacterium_lividum_HAMBI_1919	ciliate	bacteria-ciliate	1	25/07/2016	392	no	NA	NA	13200	6600								
Jl1	Janthinobacterium_lividum_HAMBI_1919	ciliate	bacteria-ciliate	1	22/08/2016	420	no	NA	NA	6400	3200								
Jl1	Janthinobacterium_lividum_HAMBI_1919	ciliate	bacteria-ciliate	1	19/09/2016	448	no	NA	NA	37200	18600								
Jl1	Janthinobacterium_lividum_HAMBI_1919	ciliate	bacteria-ciliate	1	17/10/2016	476	no	NA	NA	30000	15000								
Jl1	Janthinobacterium_lividum_HAMBI_1919	ciliate	bacteria-ciliate	1	14/11/2016	504	no	NA	NA	59600	29800								
Jl1	Janthinobacterium_lividum_HAMBI_1919	ciliate	bacteria-ciliate	1	12/12/2016	532	no	NA	NA	44800	22400								
Jl1	Janthinobacterium_lividum_HAMBI_1919	ciliate	bacteria-ciliate	1	09/01/2017	560	no	NA	NA	60800	30400								
Jl1	Janthinobacterium_lividum_HAMBI_1919	ciliate	bacteria-ciliate	1	06/02/2017	588	no	NA	NA	71200	35600								
Jl1	Janthinobacterium_lividum_HAMBI_1919	ciliate	bacteria-ciliate	1	06/03/2017	616	no	NA	NA	56400	28200								
Jl1	Janthinobacterium_lividum_HAMBI_1919	ciliate	bacteria-ciliate	1	13/03/2017	623	no	NA	NA	42000	21000								
Jl1	Janthinobacterium_lividum_HAMBI_1919	ciliate	bacteria-ciliate	1	03/04/2017	644	no	NA	NA	18400	9200								
Jl1	Janthinobacterium_lividum_HAMBI_1919	ciliate	bacteria-ciliate	1	01/05/2017	672	yes	NA	NA	12000	6000								
Jl1	Janthinobacterium_lividum_HAMBI_1919	ciliate	bacteria-ciliate	1	29/05/2017	700	no	NA	NA	53600	26800								
Jl1	Janthinobacterium_lividum_HAMBI_1919	ciliate	bacteria-ciliate	1	26/06/2017	728	no	NA	NA	86000	43000								
Jl1	Janthinobacterium_lividum_HAMBI_1919	ciliate	bacteria-ciliate	1	24/07/2017	756	no	NA	NA	56800	28400								
Jl1	Janthinobacterium_lividum_HAMBI_1919	ciliate	bacteria-ciliate	1	26/06/2018	805	no	over_9_months_lost_to_contamination	NA	52400	26200								
Jl1	Janthinobacterium_lividum_HAMBI_1919	ciliate	bacteria-ciliate	1	24/07/2018	833	yes	NA	NA	4400	2200								
Jl1	Janthinobacterium_lividum_HAMBI_1919	ciliate	bacteria-ciliate	1	21/08/2018	861	yes	NA	NA	6000	6000								
Jl1	Janthinobacterium_lividum_HAMBI_1919	ciliate	bacteria-ciliate	1	18/09/2018	889	no	NA	NA	15200	15200								
Jl1	Janthinobacterium_lividum_HAMBI_1919	ciliate	bacteria-ciliate	1	16/10/2018	917	no	NA	NA	12000	12000								
Jl1	Janthinobacterium_lividum_HAMBI_1919	ciliate	bacteria-ciliate	1	13/11/2018	945	no	NA	NA	18800	18800								
Jl1	Janthinobacterium_lividum_HAMBI_1919	ciliate	bacteria-ciliate	1	11/12/2018	973	no	NA	NA	3200	3200								
Jl1	Janthinobacterium_lividum_HAMBI_1919	ciliate	bacteria-ciliate	1	08/01/2019	1001	yes	NA	NA	34800	34800								
Jl1	Janthinobacterium_lividum_HAMBI_1919	ciliate	bacteria-ciliate	1	14/01/2019	1007	yes	NA	NA	16800	16800								
Jl1	Janthinobacterium_lividum_HAMBI_1919	ciliate	bacteria-ciliate	1	21/01/2019	1014	no	NA	NA	24400	24400								
Jl1	Janthinobacterium_lividum_HAMBI_1919	ciliate	bacteria-ciliate	1	28/01/2019	1021	no	NA	NA	25200	25200								
Jl1	Janthinobacterium_lividum_HAMBI_1919	ciliate	bacteria-ciliate	1	04/02/2019	1028	no	NA	NA	20000	20000								
Jl1	Janthinobacterium_lividum_HAMBI_1919	ciliate	bacteria-ciliate	1	11/02/2019	1035	no	NA	NA	33600	33600								
Jl1	Janthinobacterium_lividum_HAMBI_1919	ciliate	bacteria-ciliate	1	18/02/2019	1042	no	NA	NA	45200	45200								
Jl1	Janthinobacterium_lividum_HAMBI_1919	ciliate	bacteria-ciliate	1	25/02/2019	1049	no	NA	NA	27200	27200								
Jl1	Janthinobacterium_lividum_HAMBI_1919	ciliate	bacteria-ciliate	1	04/03/2019	1056	no	NA	NA	NA	NA								
Jl1	Janthinobacterium_lividum_HAMBI_1919	ciliate	bacteria-ciliate	1	11/03/2019	1063	no	NA	NA	NA	NA								
Jl1	Janthinobacterium_lividum_HAMBI_1919	ciliate	bacteria-ciliate	1	18/03/2019	1070	no	NA	NA	NA	NA								
Jl2	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	2	29/06/2015	0	no	NA	0.000	NA	NA								
Jl2	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	2	27/07/2015	28	no	NA	0.379	NA	NA								
Jl2	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	2	24/08/2015	56	no	NA	0.148	NA	NA								
Jl2	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	2	21/09/2015	84	no	NA	0.154	NA	NA								
Jl2	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	2	19/10/2015	112	no	NA	0.139	NA	NA								
Jl2	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	2	16/11/2015	140	no	NA	0.150	NA	NA								
Jl2	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	2	14/12/2015	168	no	NA	0.140	NA	NA								
Jl2	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	2	11/01/2016	196	no	NA	0.175	NA	NA								
Jl2	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	2	08/02/2016	224	no	NA	0.193	NA	NA								
Jl2	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	2	07/03/2016	252	no	NA	0.145	NA	NA								
Jl2	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	2	03/04/2016	279	no	NA	0.195	NA	NA								
Jl2	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	2	04/05/2016	310	no	NA	0.141	NA	NA								
Jl2	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	2	30/05/2016	336	no	NA	0.133	NA	NA								
Jl2	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	2	27/06/2016	364	no	NA	0.219	NA	NA								
Jl2	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	2	25/07/2016	392	no	NA	0.202	NA	NA								
Jl2	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	2	22/08/2016	420	no	NA	0.200	NA	NA								
Jl2	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	2	19/09/2016	448	no	NA	0.291	NA	NA								
Jl2	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	2	17/10/2016	476	no	NA	0.325	NA	NA								
Jl2	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	2	14/11/2016	504	no	NA	0.386	NA	NA								
Jl2	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	2	12/12/2016	532	no	NA	0.190	NA	NA								
Jl2	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria-ciliate	2	09/01/2017	560	no	NA	0.188	NA	NA								
